Job Title Numeric	Years of Experience	Time at Company	E_Score	S_Score	WLB_Score	P_Score	C_Rating	Training Program	Training Completion	Reward	Job Title Numeric	New Years of Experience	New Time at Company	Next E_Score	Next S_Score	Next WLB_Score	Next P_Score	Next C_Rating
0	90	16	3.8	9.2	4.6	3.9	0.7	No Training	0	1.700000000000001	0	91	17	3.7	10.6	5.3	3.6	0.5
0	91	17	3.7	10.6	5.3	3.6	0.5	No Training	0	4.440892098500626e-16	0	92	18	5.2	9.9	4.8	3.3	0.1
0	92	18	5.2	9.9	4.8	3.3	0.1	No Training	0	2.500000000000001	0	93	19	7.0	9.9	4.4	4.4	-0.1
0	93	19	7.0	9.9	4.4	4.4	-0.1	No Training	0	-0.5000000000000004	0	94	20	5.7	9.8	5.8	3.9	-1.0
0	94	20	5.7	9.8	5.8	3.9	-1.0	No Training	0	0.9999999999999987	0	95	21	5.8	10.5	6.6	3.3	-0.0
0	95	21	5.8	10.5	6.6	3.3	-0.0	No Training	0	3.100000000000001	0	96	22	5.4	12.2	8.3	3.4	0.1
0	96	22	5.4	12.2	8.3	3.4	0.1	No Training	0	1.5999999999999992	0	97	23	5.5	12.2	8.4	4.8	0.1
0	97	23	5.5	12.2	8.4	4.8	0.1	No Training	0	8.3	0	98	24	7.3	15.4	10.0	6.5	0.9
0	98	24	7.3	15.4	10.0	6.5	0.9	No Training	0	-3.9000000000000004	0	99	25	5.8	14.6	10.3	4.6	1.3
0	99	25	5.8	14.6	10.3	4.6	1.3	Leadership and Management Training	1	-1.1999999999999997	0	100	26	4.7	14.2	11.3	3.9	1.3
2	82	0	1.3	1.4	1.3	1.7	2.6	No Training	0	3.2	2	83	1	3.1	0.7	1.8	3.3	3.5
2	83	1	3.1	0.7	1.8	3.3	3.5	No Training	0	-3.6	2	84	2	1.7	0.7	0.1	2.8	3.3
2	84	2	1.7	0.7	0.1	2.8	3.3	No Training	0	-0.8999999999999998	2	85	3	1.5	0.6	-0.6	2.9	2.4
2	85	3	1.5	0.6	-0.6	2.9	2.4	No Training	0	-2.6999999999999993	2	86	4	2.5	-0.3	-2.3	1.8	0.6
2	86	4	2.5	-0.3	-2.3	1.8	0.6	No Training	0	-2.1000000000000005	2	87	5	1.4	-0.1	-4.0	2.3	1.5
2	87	5	1.4	-0.1	-4.0	2.3	1.5	No Training	0	-2.6	2	88	6	0.7	-1.4	-4.7	2.4	-0.3
2	88	6	0.7	-1.4	-4.7	2.4	-0.3	No Training	0	-0.09999999999999987	2	89	7	-0.3	-1.7	-3.5	2.4	-0.2
2	89	7	-0.3	-1.7	-3.5	2.4	-0.2	No Training	0	-2.5	2	90	8	-1.7	-1.3	-4.4	1.8	-0.0
2	90	8	-1.7	-1.3	-4.4	1.8	-0.0	No Training	0	5.7	2	91	9	0.7	0.3	-3.0	2.1	3.2
2	91	9	0.7	0.3	-3.0	2.1	3.2	No Training	0	-4.6	2	92	10	-0.6	0.3	-4.8	0.6	2.0
2	92	10	-0.6	0.3	-4.8	0.6	2.0	Leadership and Management Training	0	2.4	2	93	11	-0.8	1.1	-3.1	0.7	1.8
2	93	11	-0.8	1.1	-3.1	0.7	1.8	No Training	0	1.7000000000000002	2	94	12	0.3	0.8	-1.7	0.2	2.3
2	94	12	0.3	0.8	-1.7	0.2	2.3	No Training	0	2.0000000000000004	2	95	13	2.6	0.3	-1.4	0.1	2.1
2	95	13	2.6	0.3	-1.4	0.1	2.1	Leadership and Management Training	1	5.3999999999999995	2	96	14	4.4	2.2	-1.0	1.4	3.4
2	96	14	4.4	2.2	-1.0	1.4	3.4	Quality Assurance and Testing	0	-1.6000000000000003	2	97	15	3.7	1.5	-1.3	1.5	3.9
2	97	15	3.7	1.5	-1.3	1.5	3.9	Quality Assurance and Testing	0	2.0999999999999996	2	98	16	4.5	2.0	-1.1	2.1	4.8
2	98	16	4.5	2.0	-1.1	2.1	4.8	No Training	0	1.8999999999999995	2	99	17	5.1	2.5	-1.1	2.9	5.3
2	99	17	5.1	2.5	-1.1	2.9	5.3	Quality Assurance and Testing	1	1.8000000000000007	2	100	18	5.9	3.1	-0.6	2.8	4.3
2	100	18	5.9	3.1	-0.6	2.8	4.3	Soft Skills and Communication	1	1.9999999999999996	2	101	19	6.3	3.7	0.3	2.9	4.0
2	101	19	6.3	3.7	0.3	2.9	4.0	No Training	0	1.1	2	102	20	6.9	4.6	-0.1	2.9	4.7
2	102	20	6.9	4.6	-0.1	2.9	4.7	No Training	0	-6.6	2	103	21	6.2	2.8	-1.7	0.4	2.9
2	103	21	6.2	2.8	-1.7	0.4	2.9	No Training	0	0.5999999999999994	2	104	22	5.8	3.8	-1.1	-0.2	3.1
2	104	22	5.8	3.8	-1.1	-0.2	3.1	No Training	0	-6.799999999999999	2	105	23	2.6	2.3	-2.2	-1.2	3.1
2	105	23	2.6	2.3	-2.2	-1.2	3.1	Project Management and Agile Methodologies	1	0.5	2	106	24	2.5	2.9	-3.1	-0.3	2.6
2	106	24	2.5	2.9	-3.1	-0.3	2.6	No Training	0	4.440892098500626e-16	2	107	25	2.7	2.5	-2.4	-0.8	3.4
2	107	25	2.7	2.5	-2.4	-0.8	3.4	No Training	0	0.9999999999999998	2	108	26	3.9	3.0	-3.4	-0.5	3.4
2	108	26	3.9	3.0	-3.4	-0.5	3.4	No Training	0	-1.5999999999999996	2	109	27	3.4	2.2	-3.3	-0.9	3.0
2	109	27	3.4	2.2	-3.3	-0.9	3.0	No Training	0	-5.551115123125783e-16	2	110	28	3.4	1.8	-2.7	-1.1	3.3
2	110	28	3.4	1.8	-2.7	-1.1	3.3	Security Training	1	-1.2999999999999996	2	111	29	3.5	2.2	-4.2	-1.4	4.0
2	111	29	3.5	2.2	-4.2	-1.4	4.0	No Training	0	2.1999999999999997	2	112	30	3.5	2.9	-2.1	-2.0	4.0
2	112	30	3.5	2.9	-2.1	-2.0	4.0	No Training	0	-1.9	2	113	31	3.6	2.0	-2.2	-3.0	2.8
2	113	31	3.6	2.0	-2.2	-3.0	2.8	Leadership and Management Training	1	-1.3000000000000003	2	114	32	4.3	1.4	-3.2	-3.4	2.0
2	114	32	4.3	1.4	-3.2	-3.4	2.0	No Training	0	-1.2999999999999998	2	115	33	4.8	-0.0	-3.2	-3.8	2.1
2	115	33	4.8	-0.0	-3.2	-3.8	2.1	No Training	0	-4.6	2	116	34	3.5	-1.4	-3.6	-5.3	1.3
2	116	34	3.5	-1.4	-3.6	-5.3	1.3	No Training	0	1.4	2	117	35	4.3	-0.9	-3.8	-5.0	1.9
2	117	35	4.3	-0.9	-3.8	-5.0	1.9	No Training	0	2.3000000000000003	2	118	36	4.0	0.1	-3.1	-4.1	1.9
2	118	36	4.0	0.1	-3.1	-4.1	1.9	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	1.5999999999999996	2	119	37	4.7	-0.1	-1.6	-4.5	1.1
2	119	37	4.7	-0.1	-1.6	-4.5	1.1	No Training	0	1.0999999999999994	2	120	38	6.6	-0.8	-1.7	-4.5	1.2
2	120	38	6.6	-0.8	-1.7	-4.5	1.2	No Training	0	-0.19999999999999885	2	121	39	6.4	-0.8	-0.6	-5.6	0.9
1	16	0	3.0	4.9	3.4	2.2	4.8	No Training	0	-0.30000000000000027	1	17	1	4.4	4.6	2.6	1.6	5.3
1	17	1	4.4	4.6	2.6	1.6	5.3	No Training	0	3.4000000000000004	1	18	2	5.2	4.5	4.9	2.0	5.7
1	18	2	5.2	4.5	4.9	2.0	5.7	Leadership and Management Training	1	1.799999999999999	1	19	3	5.6	4.4	5.1	3.3	5.5
1	19	3	5.6	4.4	5.1	3.3	5.5	No Training	0	-1.9999999999999991	1	20	4	4.7	2.7	5.0	4.0	3.9
1	20	4	4.7	2.7	5.0	4.0	3.9	No Training	0	1.299999999999999	1	21	5	4.7	2.8	5.6	4.6	4.7
2	43	0	2.9	4.9	1.0	3.7	1.7	No Training	0	-5.200000000000001	2	44	1	1.4	2.7	0.6	2.6	1.1
2	44	1	1.4	2.7	0.6	2.6	1.1	No Training	0	-3.3000000000000003	2	45	2	0.6	3.3	-1.5	1.6	0.3
2	45	2	0.6	3.3	-1.5	1.6	0.3	Quality Assurance and Testing	1	-2.8999999999999995	2	46	3	-0.6	3.6	-3.2	1.3	0.4
2	46	3	-0.6	3.6	-3.2	1.3	0.4	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-0.1999999999999995	2	47	4	-1.2	3.7	-4.3	2.7	0.4
2	47	4	-1.2	3.7	-4.3	2.7	0.4	No Training	0	-1.4	2	48	5	-1.8	3.7	-5.6	3.2	0.9
2	48	5	-1.8	3.7	-5.6	3.2	0.9	No Training	0	-3.3000000000000007	2	49	6	-1.6	4.0	-7.8	1.6	0.2
2	49	6	-1.6	4.0	-7.8	1.6	0.2	No Training	0	1.7999999999999998	2	50	7	-1.3	4.9	-6.7	1.1	0.6
2	50	7	-1.3	4.9	-6.7	1.1	0.6	No Training	0	-5.1000000000000005	2	51	8	-2.5	3.3	-7.8	-0.1	0.2
2	51	8	-2.5	3.3	-7.8	-0.1	0.2	Project Management and Agile Methodologies	0	-3.299999999999999	2	52	9	-3.3	2.1	-9.7	0.5	-1.0
2	52	9	-3.3	2.1	-9.7	0.5	-1.0	No Training	0	-0.8000000000000016	2	53	10	-2.7	1.7	-10.4	0.2	-2.2
2	53	10	-2.7	1.7	-10.4	0.2	-2.2	No Training	0	-0.19999999999999943	2	54	11	-2.5	1.5	-10.5	0.1	-3.5
2	54	11	-2.5	1.5	-10.5	0.1	-3.5	Leadership and Management Training	1	-2.500000000000001	2	55	12	-3.0	1.1	-11.8	-0.2	-3.6
2	55	12	-3.0	1.1	-11.8	-0.2	-3.6	No Training	0	-2.8999999999999995	2	56	13	-3.1	0.2	-12.5	-1.4	-4.7
2	56	13	-3.1	0.2	-12.5	-1.4	-4.7	Soft Skills and Communication	1	-2.1000000000000005	2	57	14	-3.0	-0.3	-13.9	-1.7	-5.6
2	57	14	-3.0	-0.3	-13.9	-1.7	-5.6	No Training	0	0.40000000000000013	2	58	15	-3.3	0.3	-12.9	-2.6	-5.0
2	58	15	-3.3	0.3	-12.9	-2.6	-5.0	No Training	0	2.3	2	59	16	-3.4	-0.1	-11.8	-0.9	-5.1
2	59	16	-3.4	-0.1	-11.8	-0.9	-5.1	No Training	0	0.10000000000000087	2	60	17	-3.2	0.2	-12.6	-0.5	-5.1
2	60	17	-3.2	0.2	-12.6	-0.5	-5.1	No Training	0	2.6000000000000005	2	61	18	-1.8	-0.4	-12.2	0.9	-3.4
2	61	18	-1.8	-0.4	-12.2	0.9	-3.4	No Training	0	1.7999999999999996	2	62	19	-2.4	0.6	-10.5	0.6	-3.4
2	62	19	-2.4	0.6	-10.5	0.6	-3.4	No Training	0	2.9999999999999996	2	63	20	-2.0	1.2	-9.9	2.0	-2.8
2	63	20	-2.0	1.2	-9.9	2.0	-2.8	No Training	0	-4.799999999999999	2	64	21	-3.9	-0.6	-11.1	2.1	-3.3
2	64	21	-3.9	-0.6	-11.1	2.1	-3.3	No Training	0	-4.1	2	65	22	-4.1	-2.1	-14.2	2.8	-3.4
2	65	22	-4.1	-2.1	-14.2	2.8	-3.4	No Training	0	-6.700000000000001	2	66	23	-6.7	-3.3	-15.2	0.9	-4.6
2	66	23	-6.7	-3.3	-15.2	0.9	-4.6	No Training	0	-2.500000000000001	2	67	24	-6.9	-4.5	-16.0	0.6	-3.9
2	67	24	-6.9	-4.5	-16.0	0.6	-3.9	No Training	0	2.3000000000000003	2	68	25	-6.0	-4.3	-14.9	0.7	-3.6
2	68	25	-6.0	-4.3	-14.9	0.7	-3.6	Project Management and Agile Methodologies	0	0.5000000000000006	2	69	26	-5.9	-4.0	-14.7	0.6	-4.5
2	69	26	-5.9	-4.0	-14.7	0.6	-4.5	No Training	0	0.7999999999999995	2	70	27	-6.0	-3.3	-14.9	1.0	-3.4
2	70	27	-6.0	-3.3	-14.9	1.0	-3.4	No Training	0	-1.3000000000000003	2	71	28	-6.7	-1.9	-15.9	0.0	-3.8
2	71	28	-6.7	-1.9	-15.9	0.0	-3.8	No Training	0	2.9000000000000004	2	72	29	-4.5	-2.4	-15.5	0.8	-4.4
2	72	29	-4.5	-2.4	-15.5	0.8	-4.4	No Training	0	2.2000000000000006	2	73	30	-4.2	-1.4	-14.7	0.9	-2.9
2	73	30	-4.2	-1.4	-14.7	0.9	-2.9	No Training	0	-0.40000000000000113	2	74	31	-3.8	-2.0	-14.8	0.8	-4.0
2	74	31	-3.8	-2.0	-14.8	0.8	-4.0	Leadership and Management Training	1	4.600000000000001	2	75	32	-3.1	0.0	-14.2	2.1	-3.4
2	75	32	-3.1	0.0	-14.2	2.1	-3.4	No Training	0	-3.9000000000000004	2	76	33	-3.9	-0.8	-15.0	0.6	-4.8
2	76	33	-3.9	-0.8	-15.0	0.6	-4.8	No Training	0	-3.5	2	77	34	-4.6	-2.0	-15.9	-0.1	-5.9
2	77	34	-4.6	-2.0	-15.9	-0.1	-5.9	No Training	0	7.2	2	78	35	-2.3	-0.9	-13.8	1.6	-3.6
2	78	35	-2.3	-0.9	-13.8	1.6	-3.6	No Training	0	2.1	2	79	36	-2.7	0.1	-13.4	2.7	-2.3
2	79	36	-2.7	0.1	-13.4	2.7	-2.3	No Training	0	-3.5999999999999988	2	80	37	-3.4	-1.8	-13.7	2.0	-3.1
2	106	0	1.9	1.6	3.4	1.8	1.2	Project Management and Agile Methodologies	0	0.5999999999999999	2	107	1	2.8	1.7	3.5	1.3	3.1
2	107	1	2.8	1.7	3.5	1.3	3.1	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-3.3	2	108	2	1.9	0.6	2.1	1.4	3.6
2	108	2	1.9	0.6	2.1	1.4	3.6	No Training	0	0.10000000000000042	2	109	3	1.0	0.8	2.2	2.1	3.7
2	109	3	1.0	0.8	2.2	2.1	3.7	No Training	0	0.3999999999999997	2	110	4	1.1	0.5	2.1	2.8	5.0
1	58	0	3.3	2.3	4.3	2.1	2.0	No Training	0	-3.5	1	59	1	2.8	1.1	3.8	0.8	1.3
1	59	1	2.8	1.1	3.8	0.8	1.3	No Training	0	-4.8	1	60	2	1.4	0.3	2.2	-0.2	0.9
1	60	2	1.4	0.3	2.2	-0.2	0.9	Project Management and Agile Methodologies	0	-1.5	1	61	3	0.5	-0.5	2.5	-0.3	1.3
1	61	3	0.5	-0.5	2.5	-0.3	1.3	Project Management and Agile Methodologies	1	2.4000000000000004	1	62	4	1.3	-0.1	3.2	0.2	2.3
1	62	4	1.3	-0.1	3.2	0.2	2.3	No Training	0	0.2999999999999998	1	63	5	2.7	-0.6	3.3	-0.5	2.4
1	63	5	2.7	-0.6	3.3	-0.5	2.4	No Training	0	-1.0999999999999996	1	64	6	2.1	-1.3	4.4	-1.4	0.9
1	64	6	2.1	-1.3	4.4	-1.4	0.9	No Training	0	1.2999999999999994	1	65	7	2.3	-0.4	4.2	-1.0	0.6
1	65	7	2.3	-0.4	4.2	-1.0	0.6	No Training	0	8.200000000000001	1	66	8	5.4	2.7	5.9	-0.7	2.1
1	66	8	5.4	2.7	5.9	-0.7	2.1	No Training	0	-0.40000000000000124	1	67	9	6.0	2.5	5.1	-0.7	2.4
1	67	9	6.0	2.5	5.1	-0.7	2.4	No Training	0	4.7	1	68	10	6.9	3.0	6.6	1.1	3.2
1	68	10	6.9	3.0	6.6	1.1	3.2	No Training	0	-5.5	1	69	11	5.6	1.0	5.0	0.5	1.6
1	69	11	5.6	1.0	5.0	0.5	1.6	No Training	0	-1.1999999999999993	1	70	12	6.2	-0.9	6.5	-0.9	3.1
1	70	12	6.2	-0.9	6.5	-0.9	3.1	No Training	0	0.20000000000000007	1	71	13	6.3	-0.1	6.4	-1.5	1.1
1	71	13	6.3	-0.1	6.4	-1.5	1.1	Project Management and Agile Methodologies	1	-1.1	1	72	14	6.8	-0.5	6.2	-2.5	1.1
1	72	14	6.8	-0.5	6.2	-2.5	1.1	No Training	0	1.3	1	73	15	7.0	-0.8	7.5	-2.4	1.2
1	73	15	7.0	-0.8	7.5	-2.4	1.2	No Training	0	3.500000000000001	1	74	16	8.9	-0.6	8.4	-1.9	1.9
1	74	16	8.9	-0.6	8.4	-1.9	1.9	No Training	0	-2.400000000000001	1	75	17	9.0	-2.0	8.0	-2.6	0.7
1	75	17	9.0	-2.0	8.0	-2.6	0.7	No Training	0	0.9999999999999998	1	76	18	9.0	-1.8	8.1	-1.9	0.8
1	76	18	9.0	-1.8	8.1	-1.9	0.8	No Training	0	1.8999999999999995	1	77	19	10.7	-0.8	7.5	-2.1	1.1
1	77	19	10.7	-0.8	7.5	-2.1	1.1	No Training	0	0.5000000000000013	1	78	20	11.9	-1.4	6.5	-1.2	1.8
1	78	20	11.9	-1.4	6.5	-1.2	1.8	No Training	0	-2.6	1	79	21	11.9	-2.6	5.2	-1.3	1.1
1	79	21	11.9	-2.6	5.2	-1.3	1.1	No Training	0	-4.4	1	80	22	10.5	-3.7	4.9	-2.9	0.0
1	80	22	10.5	-3.7	4.9	-2.9	0.0	No Training	0	-4.440892098500626e-16	1	81	23	11.1	-2.3	4.0	-4.0	0.2
1	81	23	11.1	-2.3	4.0	-4.0	0.2	No Training	0	1.6999999999999995	1	82	24	11.1	-1.3	3.4	-2.7	-0.7
1	82	24	11.1	-1.3	3.4	-2.7	-0.7	No Training	0	-1.1999999999999986	1	83	25	10.8	-2.0	3.2	-2.7	-0.9
1	83	25	10.8	-2.0	3.2	-2.7	-0.9	No Training	0	-0.7000000000000006	1	84	26	11.4	-2.6	2.4	-2.6	-0.2
1	84	26	11.4	-2.6	2.4	-2.6	-0.2	No Training	0	1.8000000000000007	1	85	27	11.3	-1.4	2.8	-2.3	-0.5
1	85	27	11.3	-1.4	2.8	-2.3	-0.5	No Training	0	-0.5000000000000004	1	86	28	10.9	-2.5	3.7	-2.2	-1.0
1	86	28	10.9	-2.5	3.7	-2.2	-1.0	No Training	0	-1.0	1	87	29	12.0	-3.0	2.2	-2.3	-1.9
1	87	29	12.0	-3.0	2.2	-2.3	-1.9	Security Training	0	1.6000000000000008	1	88	30	11.8	-1.7	2.7	-2.3	-2.0
1	88	30	11.8	-1.7	2.7	-2.3	-2.0	Leadership and Management Training	0	2.7999999999999985	1	89	31	13.1	-1.7	2.3	-0.4	-1.9
1	89	31	13.1	-1.7	2.3	-0.4	-1.9	No Training	0	5.4	1	90	32	14.6	-1.1	4.2	1.0	-1.0
1	90	32	14.6	-1.1	4.2	1.0	-1.0	No Training	0	-2.3	1	91	33	14.6	-1.9	3.2	0.5	-0.6
1	91	33	14.6	-1.9	3.2	0.5	-0.6	No Training	0	4.1000000000000005	1	92	34	15.9	-0.8	3.6	1.8	-0.9
1	92	34	15.9	-0.8	3.6	1.8	-0.9	No Training	0	-3.3	1	93	35	14.8	-1.4	3.5	0.3	0.4
1	93	35	14.8	-1.4	3.5	0.3	0.4	Security Training	1	3.2999999999999994	1	94	36	15.5	0.5	2.0	2.5	2.1
1	94	36	15.5	0.5	2.0	2.5	2.1	Security Training	1	-1.2000000000000004	1	95	37	14.6	0.2	2.6	1.9	1.1
1	95	37	14.6	0.2	2.6	1.9	1.1	No Training	0	2.8	1	96	38	15.1	1.3	2.4	3.3	1.2
1	96	38	15.1	1.3	2.4	3.3	1.2	Leadership and Management Training	0	-1.1999999999999986	1	97	39	14.4	1.1	2.7	2.7	1.3
1	97	39	14.4	1.1	2.7	2.7	1.3	Security Training	0	-0.3000000000000007	1	98	40	14.5	2.2	1.1	2.8	1.6
1	98	40	14.5	2.2	1.1	2.8	1.6	Soft Skills and Communication	1	-0.39999999999999947	1	99	41	15.3	1.9	1.3	1.7	1.1
0	81	0	4.3	2.1	3.3	4.2	4.3	No Training	0	-1.3999999999999995	0	82	1	3.7	2.2	3.5	3.1	4.1
0	82	1	3.7	2.2	3.5	3.1	4.1	No Training	0	1.6	0	83	2	5.0	2.7	3.2	3.2	4.3
0	83	2	5.0	2.7	3.2	3.2	4.3	No Training	0	-1.6000000000000008	0	84	3	4.1	3.6	1.7	3.1	3.4
0	84	3	4.1	3.6	1.7	3.1	3.4	No Training	0	-0.09999999999999898	0	85	4	4.4	4.2	1.1	2.7	2.7
0	85	4	4.4	4.2	1.1	2.7	2.7	No Training	0	4.199999999999998	0	86	5	5.1	5.3	2.1	4.1	3.7
0	86	5	5.1	5.3	2.1	4.1	3.7	No Training	0	-3.1999999999999997	0	87	6	4.8	3.4	2.3	2.9	5.4
0	87	6	4.8	3.4	2.3	2.9	5.4	No Training	0	6.0	0	88	7	5.0	4.6	3.7	6.1	8.1
0	88	7	5.0	4.6	3.7	6.1	8.1	No Training	0	2.0	0	89	8	4.7	5.0	3.5	8.2	9.1
0	89	8	4.7	5.0	3.5	8.2	9.1	No Training	0	2.000000000000001	0	90	9	4.7	4.3	4.6	9.8	9.8
0	90	9	4.7	4.3	4.6	9.8	9.8	No Training	0	-1.2000000000000002	0	91	10	4.7	2.8	4.7	10.0	9.6
0	91	10	4.7	2.8	4.7	10.0	9.6	No Training	0	1.4999999999999987	0	92	11	4.6	3.6	4.3	11.2	10.2
0	92	11	4.6	3.6	4.3	11.2	10.2	No Training	0	2.400000000000001	0	93	12	5.3	4.6	4.8	11.4	10.8
0	93	12	5.3	4.6	4.8	11.4	10.8	No Training	0	1.3000000000000007	0	94	13	6.0	4.5	5.1	11.8	10.2
0	94	13	6.0	4.5	5.1	11.8	10.2	Leadership and Management Training	0	-3.6999999999999993	0	95	14	4.9	3.5	4.9	10.4	10.5
0	95	14	4.9	3.5	4.9	10.4	10.5	No Training	0	2.0999999999999988	0	96	15	5.1	4.1	5.2	11.4	12.3
0	96	15	5.1	4.1	5.2	11.4	12.3	Soft Skills and Communication	0	-0.40000000000000036	0	97	16	4.6	3.2	5.5	12.1	13.3
0	31	0	2.6	3.4	4.0	2.7	2.4	No Training	0	10.0	0	32	1	4.8	7.2	5.7	5.0	4.9
0	32	1	4.8	7.2	5.7	5.0	4.9	No Training	0	-1.3000000000000007	0	33	2	4.5	5.8	5.1	6.0	6.7
0	33	2	4.5	5.8	5.1	6.0	6.7	No Training	0	1.5000000000000009	0	34	3	4.7	6.5	4.9	6.8	7.1
0	34	3	4.7	6.5	4.9	6.8	7.1	No Training	0	2.000000000000001	0	35	4	5.0	7.2	4.4	8.3	5.6
0	35	4	5.0	7.2	4.4	8.3	5.6	No Training	0	0.9999999999999991	0	36	5	5.0	6.2	4.8	9.9	5.4
0	36	5	5.0	6.2	4.8	9.9	5.4	Leadership and Management Training	0	6.6	0	37	6	6.0	8.5	6.1	11.9	6.9
0	37	6	6.0	8.5	6.1	11.9	6.9	No Training	0	0.40000000000000036	0	38	7	5.5	9.3	5.9	12.2	7.5
0	38	7	5.5	9.3	5.9	12.2	7.5	No Training	0	2.299999999999999	0	39	8	5.3	9.9	6.8	13.2	7.6
0	39	8	5.3	9.9	6.8	13.2	7.6	No Training	0	3.0	0	40	9	5.0	11.7	7.6	13.9	7.2
0	40	9	5.0	11.7	7.6	13.9	7.2	No Training	0	1.5000000000000018	0	41	10	5.4	12.9	7.4	14.0	5.4
0	41	10	5.4	12.9	7.4	14.0	5.4	No Training	0	-2.8000000000000016	0	42	11	4.3	12.1	7.4	13.1	3.3
0	42	11	4.3	12.1	7.4	13.1	3.3	No Training	0	1.4000000000000012	0	43	12	5.4	12.6	7.9	12.4	3.9
0	43	12	5.4	12.6	7.9	12.4	3.9	No Training	0	0.2999999999999998	0	44	13	5.9	12.8	7.7	12.2	2.6
0	44	13	5.9	12.8	7.7	12.2	2.6	No Training	0	3.9000000000000004	0	45	14	6.8	13.9	8.5	13.3	3.4
0	45	14	6.8	13.9	8.5	13.3	3.4	Soft Skills and Communication	0	4.899999999999999	0	46	15	7.7	15.6	10.0	14.1	5.4
0	46	15	7.7	15.6	10.0	14.1	5.4	No Training	0	-2.0	0	47	16	6.7	15.4	8.7	14.6	5.3
0	47	16	6.7	15.4	8.7	14.6	5.3	No Training	0	-2.700000000000001	0	48	17	5.8	14.5	8.7	13.7	4.8
0	48	17	5.8	14.5	8.7	13.7	4.8	No Training	0	-0.5999999999999988	0	49	18	4.6	15.9	8.2	13.4	5.2
0	49	18	4.6	15.9	8.2	13.4	5.2	No Training	0	-0.09999999999999964	0	50	19	4.4	15.6	8.7	13.3	5.5
0	50	19	4.4	15.6	8.7	13.3	5.5	No Training	0	-2.5	0	51	20	4.6	14.0	8.3	12.6	6.1
0	51	20	4.6	14.0	8.3	12.6	6.1	No Training	0	-2.3	0	52	21	3.7	13.0	8.0	12.5	5.2
0	52	21	3.7	13.0	8.0	12.5	5.2	Security Training	1	1.4000000000000004	0	53	22	5.7	11.9	7.6	13.4	5.3
0	53	22	5.7	11.9	7.6	13.4	5.3	No Training	0	0.5999999999999988	0	54	23	5.1	12.4	8.1	13.6	5.6
0	54	23	5.1	12.4	8.1	13.6	5.6	No Training	0	-0.8999999999999995	0	55	24	6.1	12.3	7.7	12.2	6.5
0	55	24	6.1	12.3	7.7	12.2	6.5	No Training	0	2.500000000000001	0	56	25	7.0	12.1	8.3	13.4	5.2
0	56	25	7.0	12.1	8.3	13.4	5.2	No Training	0	1.8000000000000007	0	57	26	8.3	12.4	8.5	13.4	5.0
0	57	26	8.3	12.4	8.5	13.4	5.0	No Training	0	-0.40000000000000213	0	58	27	9.1	12.5	7.6	13.0	3.5
0	58	27	9.1	12.5	7.6	13.0	3.5	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-1.8999999999999977	0	59	28	8.3	11.9	7.3	12.8	2.2
0	59	28	8.3	11.9	7.3	12.8	2.2	No Training	0	-1.3000000000000025	0	60	29	7.3	11.4	8.1	12.2	2.0
0	60	29	7.3	11.4	8.1	12.2	2.0	No Training	0	-0.3999999999999986	0	61	30	8.0	10.8	7.7	12.1	0.8
0	61	30	8.0	10.8	7.7	12.1	0.8	No Training	0	-3.1000000000000005	0	62	31	6.9	10.7	6.0	11.9	-0.9
0	62	31	6.9	10.7	6.0	11.9	-0.9	No Training	0	2.0999999999999996	0	63	32	6.8	11.5	6.7	12.6	0.8
0	63	32	6.8	11.5	6.7	12.6	0.8	No Training	0	1.7000000000000002	0	64	33	6.5	11.6	6.7	14.5	0.6
0	64	33	6.5	11.6	6.7	14.5	0.6	No Training	0	3.1000000000000005	0	65	34	7.4	12.5	7.5	15.0	0.4
0	65	34	7.4	12.5	7.5	15.0	0.4	No Training	0	0.2999999999999998	0	66	35	5.8	13.2	7.4	16.3	0.2
0	66	35	5.8	13.2	7.4	16.3	0.2	No Training	0	-0.6000000000000014	0	67	36	5.3	13.9	6.0	16.9	1.1
0	67	36	5.3	13.9	6.0	16.9	1.1	No Training	0	-1.3000000000000003	0	68	37	3.9	13.7	5.5	17.7	-0.2
0	68	37	3.9	13.7	5.5	17.7	-0.2	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	3.1	0	69	38	4.5	14.1	6.4	18.9	1.4
0	69	38	4.5	14.1	6.4	18.9	1.4	No Training	0	-0.599999999999997	0	70	39	4.4	14.4	6.7	17.8	1.7
0	70	39	4.4	14.4	6.7	17.8	1.7	No Training	0	0.5999999999999992	0	71	40	3.9	14.3	7.7	18.0	1.5
0	71	40	3.9	14.3	7.7	18.0	1.5	No Training	0	-1.0000000000000004	0	72	41	3.5	14.3	6.4	18.7	1.3
0	72	41	3.5	14.3	6.4	18.7	1.3	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-5.3	0	73	42	2.2	12.7	4.9	17.8	0.7
0	73	42	2.2	12.7	4.9	17.8	0.7	No Training	0	-4.300000000000001	0	74	43	1.9	11.5	3.4	16.5	0.1
0	74	43	1.9	11.5	3.4	16.5	0.1	No Training	0	2.7000000000000006	0	75	44	3.6	12.9	3.0	16.5	1.2
